Reg4: , Lifetables (period 5x10), Males Last modified: 20 Dec 2020, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1969	0	0.02586	0.02528	0.11	100000	2528	97761	6764322	67.64
1960-1969	1-4	0.00108	0.00432	1.62	97472	421	388885	6666562	68.39
1960-1969	5-9	0.00050	0.00248	2.33	97051	241	484609	6277676	64.68
1960-1969	10-14	0.00050	0.00248	2.77	96810	240	483512	5793067	59.84
1960-1969	15-19	0.00142	0.00710	2.86	96570	685	481379	5309556	54.98
1960-1969	20-24	0.00196	0.00977	2.47	95884	937	477051	4828177	50.35
1960-1969	25-29	0.00184	0.00918	2.51	94948	872	472565	4351125	45.83
1960-1969	30-34	0.00205	0.01022	2.59	94076	962	468062	3878560	41.23
1960-1969	35-39	0.00280	0.01392	2.66	93115	1296	462538	3410498	36.63
1960-1969	40-44	0.00435	0.02153	2.69	91819	1977	454524	2947959	32.11
1960-1969	45-49	0.00690	0.03397	2.68	89842	3052	442130	2493436	27.75
1960-1969	50-54	0.01118	0.05449	2.66	86790	4729	422896	2051306	23.64
1960-1969	55-59	0.01739	0.08353	2.64	82060	6854	394100	1628409	19.84
1960-1969	60-64	0.02620	0.12327	2.61	75206	9271	353878	1234309	16.41
1960-1969	65-69	0.03872	0.17689	2.56	65935	11664	301247	880431	13.35
1960-1969	70-74	0.05624	0.24704	2.54	54272	13407	238394	579184	10.67
1960-1969	75-79	0.08108	0.33664	2.48	40864	13757	169673	340790	8.34
1960-1969	80-84	0.12206	0.46452	2.43	27108	12592	103164	171117	6.31
1960-1969	85-89	0.18403	0.61372	2.29	14516	8909	48407	67953	4.68
1960-1969	90-94	0.26582	0.75017	2.1	5607	4206	15823	19545	3.49
1960-1969	95-99	0.36259	0.85293	1.9	1401	1195	3295	3722	2.66
1960-1969	100-104	0.47514	0.92100	1.68	206	190	399	427	2.07
1960-1969	105-109	0.59078	0.95847	1.48	16	16	26	27	1.68
1960-1969	110+	0.68211	1.00000	1.47	1	1	1	1	1.47
1970-1979	0	0.01675	0.01650	0.09	100000	1650	98498	6962394	69.62
1970-1979	1-4	0.00087	0.00349	1.68	98350	343	392603	6863895	69.79
1970-1979	5-9	0.00043	0.00213	2.32	98007	209	489473	6471292	66.03
1970-1979	10-14	0.00045	0.00225	2.78	97798	220	488501	5981819	61.17
1970-1979	15-19	0.00158	0.00788	2.92	97578	769	486293	5493317	56.30
1970-1979	20-24	0.00218	0.01083	2.47	96809	1049	481396	5007025	51.72
1970-1979	25-29	0.00200	0.00993	2.48	95760	951	476403	4525628	47.26
1970-1979	30-34	0.00199	0.00991	2.54	94810	939	471736	4049226	42.71
1970-1979	35-39	0.00256	0.01274	2.62	93870	1196	466510	3577490	38.11
1970-1979	40-44	0.00377	0.01868	2.66	92674	1731	459325	3110979	33.57
1970-1979	45-49	0.00596	0.02941	2.67	90943	2674	448493	2651654	29.16
1970-1979	50-54	0.00932	0.04559	2.66	88269	4024	431907	2203162	24.96
1970-1979	55-59	0.01452	0.07020	2.64	84244	5914	407271	1771255	21.03
1970-1979	60-64	0.02264	0.10744	2.63	78330	8416	371671	1363984	17.41
1970-1979	65-69	0.03354	0.15516	2.59	69914	10848	323439	992313	14.19
1970-1979	70-74	0.05001	0.22284	2.56	59066	13162	263193	668874	11.32
1970-1979	75-79	0.07545	0.31743	2.5	45903	14571	193128	405681	8.84
1970-1979	80-84	0.11058	0.43110	2.45	31332	13507	122152	212554	6.78
1970-1979	85-89	0.16574	0.57398	2.32	17825	10231	61728	90401	5.07
1970-1979	90-94	0.24184	0.71720	2.16	7594	5446	22520	28673	3.78
1970-1979	95-99	0.33329	0.82714	1.96	2148	1776	5330	6153	2.87
1970-1979	100-104	0.44160	0.90473	1.74	371	336	761	824	2.22
1970-1979	105-109	0.55608	0.94952	1.53	35	34	60	63	1.79
1970-1979	110+	0.64821	1.00000	1.54	2	2	3	3	1.54
1980-1989	0	0.01106	0.01095	0.07	100000	1095	98987	7206270	72.06
1980-1989	1-4	0.00062	0.00249	1.62	98905	246	395036	7107283	71.86
1980-1989	5-9	0.00031	0.00152	2.41	98659	150	492907	6712247	68.03
1980-1989	10-14	0.00036	0.00178	2.84	98509	175	492166	6219340	63.13
1980-1989	15-19	0.00129	0.00642	2.92	98334	632	490357	5727174	58.24
1980-1989	20-24	0.00178	0.00887	2.5	97702	866	486350	5236817	53.60
1980-1989	25-29	0.00177	0.00882	2.5	96836	854	482047	4750467	49.06
1980-1989	30-34	0.00199	0.00991	2.55	95982	951	477582	4268421	44.47
1980-1989	35-39	0.00240	0.01195	2.57	95031	1136	472394	3790839	39.89
1980-1989	40-44	0.00314	0.01559	2.61	93895	1464	465976	3318445	35.34
1980-1989	45-49	0.00470	0.02323	2.65	92430	2147	457102	2852470	30.86
1980-1989	50-54	0.00745	0.03661	2.67	90283	3305	443712	2395368	26.53
1980-1989	55-59	0.01190	0.05787	2.65	86978	5033	423054	1951656	22.44
1980-1989	60-64	0.01831	0.08776	2.63	81945	7192	392673	1528602	18.65
1980-1989	65-69	0.02771	0.12998	2.62	74753	9716	350652	1135929	15.20
1980-1989	70-74	0.04311	0.19525	2.59	65037	12699	294546	785277	12.07
1980-1989	75-79	0.06579	0.28320	2.54	52338	14822	225289	490731	9.38
1980-1989	80-84	0.10286	0.40788	2.46	37516	15302	148763	265442	7.08
1980-1989	85-89	0.15671	0.55363	2.35	22214	12298	78481	116679	5.25
1980-1989	90-94	0.23485	0.70638	2.18	9916	7004	29825	38198	3.85
1980-1989	95-99	0.33128	0.82595	1.96	2911	2405	7259	8374	2.88
1980-1989	100-104	0.44530	0.90722	1.73	507	460	1032	1115	2.20
1980-1989	105-109	0.56578	0.95253	1.52	47	45	79	83	1.76
1980-1989	110+	0.66229	1.00000	1.51	2	2	3	3	1.51
1990-1999	0	0.00774	0.00768	0.07	100000	768	99282	7392745	73.93
1990-1999	1-4	0.00042	0.00169	1.62	99232	167	396528	7293462	73.50
1990-1999	5-9	0.00020	0.00101	2.4	99064	100	495063	6896934	69.62
1990-1999	10-14	0.00029	0.00145	2.93	98965	144	494527	6401872	64.69
1990-1999	15-19	0.00116	0.00580	2.9	98821	573	492902	5907345	59.78
1990-1999	20-24	0.00153	0.00763	2.46	98248	750	489340	5414443	55.11
1990-1999	25-29	0.00153	0.00762	2.55	97499	743	485677	4925103	50.51
1990-1999	30-34	0.00195	0.00973	2.62	96756	941	481540	4439426	45.88
1990-1999	35-39	0.00251	0.01247	2.6	95815	1195	476205	3957886	41.31
1990-1999	40-44	0.00330	0.01635	2.61	94620	1547	469403	3481682	36.80
1990-1999	45-49	0.00437	0.02160	2.6	93073	2011	460547	3012278	32.36
