Reg4: , Lifetables (period 1x10), Males Last modified: 20 Dec 2020, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1969	0	0.02586	0.02528	0.11	100000	2528	97761	6764322	67.64
1960-1969	1	0.00168	0.00168	0.5	97472	164	97390	6666562	68.39
1960-1969	2	0.00112	0.00112	0.5	97308	109	97254	6569172	67.51
1960-1969	3	0.00085	0.00085	0.5	97199	82	97158	6471918	66.58
1960-1969	4	0.00068	0.00068	0.5	97117	66	97084	6374760	65.64
1960-1969	5	0.00059	0.00059	0.5	97051	57	97022	6277676	64.68
1960-1969	6	0.00054	0.00054	0.5	96993	52	96967	6180654	63.72
1960-1969	7	0.00049	0.00049	0.5	96941	47	96917	6083687	62.76
1960-1969	8	0.00045	0.00045	0.5	96894	43	96872	5986770	61.79
1960-1969	9	0.00042	0.00042	0.5	96850	41	96830	5889897	60.81
1960-1969	10	0.00040	0.00040	0.5	96810	38	96790	5793067	59.84
1960-1969	11	0.00041	0.00041	0.5	96771	40	96751	5696277	58.86
1960-1969	12	0.00046	0.00046	0.5	96731	45	96709	5599526	57.89
1960-1969	13	0.00055	0.00055	0.5	96686	53	96660	5502817	56.91
1960-1969	14	0.00066	0.00066	0.5	96633	64	96601	5406157	55.95
1960-1969	15	0.00086	0.00086	0.5	96570	83	96528	5309556	54.98
1960-1969	16	0.00120	0.00120	0.5	96486	116	96428	5213028	54.03
1960-1969	17	0.00144	0.00144	0.5	96370	139	96301	5116599	53.09
1960-1969	18	0.00175	0.00175	0.5	96232	168	96148	5020298	52.17
1960-1969	19	0.00187	0.00187	0.5	96064	179	95974	4924151	51.26
1960-1969	20	0.00193	0.00193	0.5	95884	185	95792	4828177	50.35
1960-1969	21	0.00205	0.00205	0.5	95700	196	95602	4732385	49.45
1960-1969	22	0.00202	0.00202	0.5	95504	193	95407	4636783	48.55
1960-1969	23	0.00199	0.00199	0.5	95311	189	95216	4541376	47.65
1960-1969	24	0.00183	0.00182	0.5	95121	173	95035	4446160	46.74
1960-1969	25	0.00187	0.00187	0.5	94948	177	94859	4351125	45.83
1960-1969	26	0.00180	0.00180	0.5	94771	170	94685	4256266	44.91
1960-1969	27	0.00181	0.00181	0.5	94600	171	94515	4161581	43.99
1960-1969	28	0.00188	0.00187	0.5	94430	177	94341	4067066	43.07
1960-1969	29	0.00187	0.00187	0.5	94253	176	94164	3972724	42.15
1960-1969	30	0.00188	0.00188	0.5	94076	177	93988	3878560	41.23
1960-1969	31	0.00194	0.00193	0.5	93900	182	93809	3784572	40.30
1960-1969	32	0.00204	0.00203	0.5	93718	191	93623	3690763	39.38
1960-1969	33	0.00220	0.00220	0.5	93527	205	93425	3597141	38.46
1960-1969	34	0.00222	0.00222	0.5	93322	207	93218	3503716	37.54
1960-1969	35	0.00237	0.00236	0.5	93115	220	93005	3410498	36.63
1960-1969	36	0.00259	0.00259	0.5	92895	240	92774	3317493	35.71
1960-1969	37	0.00274	0.00273	0.5	92654	253	92528	3224719	34.80
1960-1969	38	0.00303	0.00302	0.5	92401	279	92261	3132191	33.90
1960-1969	39	0.00330	0.00329	0.5	92122	303	91970	3039930	33.00
1960-1969	40	0.00357	0.00356	0.5	91819	327	91655	2947959	32.11
1960-1969	41	0.00385	0.00384	0.5	91492	352	91316	2856304	31.22
1960-1969	42	0.00436	0.00435	0.5	91140	396	90942	2764989	30.34
1960-1969	43	0.00470	0.00469	0.5	90744	425	90531	2674047	29.47
1960-1969	44	0.00529	0.00528	0.5	90318	476	90080	2583516	28.60
1960-1969	45	0.00567	0.00566	0.5	89842	508	89588	2493436	27.75
1960-1969	46	0.00616	0.00614	0.5	89334	549	89059	2403848	26.91
1960-1969	47	0.00689	0.00686	0.5	88785	609	88480	2314789	26.07
1960-1969	48	0.00746	0.00743	0.5	88176	655	87848	2226309	25.25
1960-1969	49	0.00839	0.00835	0.5	87521	731	87155	2138461	24.43
1960-1969	50	0.00917	0.00913	0.5	86790	792	86394	2051306	23.64
1960-1969	51	0.01018	0.01013	0.5	85997	871	85562	1964912	22.85
1960-1969	52	0.01111	0.01105	0.5	85126	941	84656	1879350	22.08
1960-1969	53	0.01224	0.01216	0.5	84186	1024	83674	1794694	21.32
1960-1969	54	0.01333	0.01324	0.5	83162	1101	82611	1711020	20.57
1960-1969	55	0.01458	0.01448	0.5	82060	1188	81466	1628409	19.84
1960-1969	56	0.01585	0.01572	0.5	80872	1272	80237	1546943	19.13
1960-1969	57	0.01734	0.01719	0.5	79601	1369	78916	1466706	18.43
1960-1969	58	0.01898	0.01880	0.5	78232	1471	77497	1387790	17.74
1960-1969	59	0.02047	0.02026	0.5	76761	1556	75984	1310293	17.07
1960-1969	60	0.02218	0.02194	0.5	75206	1650	74381	1234309	16.41
1960-1969	61	0.02389	0.02360	0.5	73556	1736	72688	1159928	15.77
1960-1969	62	0.02653	0.02618	0.5	71820	1880	70880	1087240	15.14
1960-1969	63	0.02825	0.02786	0.5	69940	1948	68966	1016360	14.53
1960-1969	64	0.03071	0.03025	0.5	67992	2057	66963	947394	13.93
1960-1969	65	0.03388	0.03332	0.5	65935	2197	64837	880431	13.35
1960-1969	66	0.03570	0.03507	0.5	63738	2235	62621	815594	12.80
1960-1969	67	0.03885	0.03811	0.5	61503	2344	60331	752973	12.24
1960-1969	68	0.04169	0.04084	0.5	59159	2416	57951	692642	11.71
1960-1969	69	0.04453	0.04356	0.5	56743	2471	55507	634691	11.19
1960-1969	70	0.04868	0.04753	0.5	54272	2579	52982	579184	10.67
1960-1969	71	0.05150	0.05020	0.5	51692	2595	50395	526202	10.18
1960-1969	72	0.05692	0.05534	0.5	49097	2717	47739	475807	9.69
1960-1969	73	0.06050	0.05872	0.5	46380	2724	45018	428068	9.23
1960-1969	74	0.06606	0.06395	0.5	43656	2792	42260	383050	8.77
1960-1969	75	0.07107	0.06863	0.5	40864	2805	39462	340790	8.34
1960-1969	76	0.07553	0.07278	0.5	38060	2770	36675	301328	7.92
1960-1969	77	0.08169	0.07848	0.5	35290	2770	33905	264653	7.50
1960-1969	78	0.08674	0.08314	0.5	32520	2704	31169	230748	7.10
1960-1969	79	0.09518	0.09086	0.5	29817	2709	28462	199579	6.69
1960-1969	80	0.10533	0.10006	0.5	27108	2712	25752	171117	6.31
1960-1969	81	0.11074	0.10493	0.5	24395	2560	23116	145365	5.96
1960-1969	82	0.12378	0.11656	0.5	21836	2545	20563	122250	5.60
1960-1969	83	0.13617	0.12749	0.5	19290	2459	18061	101687	5.27
1960-1969	84	0.14773	0.13757	0.5	16831	2315	15673	83626	4.97
1960-1969	85	0.15975	0.14793	0.5	14516	2147	13442	67953	4.68
1960-1969	86	0.17347	0.15963	0.5	12368	1974	11381	54511	4.41
1960-1969	87	0.19124	0.17455	0.5	10394	1814	9487	43130	4.15
1960-1969	88	0.20225	0.18368	0.5	8580	1576	7792	33643	3.92
1960-1969	89	0.22152	0.19943	0.5	7004	1397	6305	25851	3.69
1960-1969	90	0.24263	0.21638	0.5	5607	1213	5000	19545	3.49
1960-1969	91	0.24996	0.22219	0.5	4394	976	3906	14545	3.31
1960-1969	92	0.27594	0.24248	0.5	3418	829	3003	10639	3.11
1960-1969	93	0.29696	0.25857	0.5	2589	669	2254	7636	2.95
1960-1969	94	0.31239	0.27019	0.5	1919	519	1660	5382	2.80
1960-1969	95	0.33368	0.28597	0.5	1401	401	1201	3722	2.66
1960-1969	96	0.35558	0.30191	0.5	1000	302	849	2521	2.52
1960-1969	97	0.37811	0.31799	0.5	698	222	587	1672	2.39
1960-1969	98	0.40117	0.33415	0.5	476	159	397	1085	2.28
1960-1969	99	0.42468	0.35030	0.5	317	111	262	688	2.17
1960-1969	100	0.44854	0.36637	0.5	206	75	168	427	2.07
1960-1969	101	0.47264	0.38229	0.5	131	50	106	258	1.98
1960-1969	102	0.49686	0.39799	0.5	81	32	65	153	1.90
1960-1969	103	0.52110	0.41339	0.5	49	20	39	88	1.82
1960-1969	104	0.54524	0.42844	0.5	28	12	22	50	1.75
1960-1969	105	0.56917	0.44308	0.5	16	7	13	27	1.68
1960-1969	106	0.59278	0.45726	0.5	9	4	7	15	1.62
1960-1969	107	0.61597	0.47093	0.5	5	2	4	8	1.57
1960-1969	108	0.63865	0.48407	0.5	3	1	2	4	1.53
1960-1969	109	0.66072	0.49665	0.5	1	1	1	2	1.49
1960-1969	110+	0.68211	1.00000	1.47	1	1	1	1	1.47
1970-1979	0	0.01675	0.01650	0.09	100000	1650	98498	6962394	69.62
1970-1979	1	0.00126	0.00126	0.5	98350	124	98288	6863895	69.79
1970-1979	2	0.00091	0.00091	0.5	98226	90	98181	6765608	68.88
1970-1979	3	0.00074	0.00074	0.5	98136	73	98100	6667427	67.94
1970-1979	4	0.00058	0.00058	0.5	98063	57	98035	6569327	66.99
1970-1979	5	0.00051	0.00051	0.5	98007	50	97982	6471292	66.03
1970-1979	6	0.00047	0.00047	0.5	97957	46	97934	6373310	65.06
1970-1979	7	0.00042	0.00042	0.5	97911	41	97890	6275376	64.09
1970-1979	8	0.00038	0.00038	0.5	97870	37	97852	6177486	63.12
1970-1979	9	0.00036	0.00036	0.5	97833	35	97815	6079634	62.14
1970-1979	10	0.00037	0.00037	0.5	97798	36	97780	5981819	61.17
1970-1979	11	0.00037	0.00037	0.5	97762	36	97744	5884039	60.19
1970-1979	12	0.00040	0.00040	0.5	97726	39	97706	5786295	59.21
1970-1979	13	0.00049	0.00049	0.5	97687	48	97663	5688589	58.23
1970-1979	14	0.00062	0.00062	0.5	97639	61	97609	5590926	57.26
1970-1979	15	0.00087	0.00087	0.5	97578	85	97535	5493317	56.30
1970-1979	16	0.00126	0.00126	0.5	97493	122	97432	5395782	55.35
1970-1979	17	0.00162	0.00161	0.5	97370	157	97292	5298350	54.41
1970-1979	18	0.00196	0.00196	0.5	97213	190	97118	5201058	53.50
1970-1979	19	0.00221	0.00220	0.5	97023	214	96916	5103940	52.61
1970-1979	20	0.00217	0.00217	0.5	96809	210	96704	5007025	51.72
1970-1979	21	0.00222	0.00222	0.5	96599	214	96492	4910321	50.83
1970-1979	22	0.00225	0.00225	0.5	96385	217	96276	4813829	49.94
