Div3: East North Central, Lifetables (period 5x5), Males Last modified: 20 Dec 2020, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1964	0	0.02681	0.02619	0.12	100000	2619	97688	6722727	67.23
1960-1964	1-4	0.00099	0.00393	1.65	97381	383	388624	6625040	68.03
1960-1964	5-9	0.00050	0.00251	2.34	96998	243	484344	6236415	64.29
1960-1964	10-14	0.00051	0.00254	2.72	96755	246	483215	5752071	59.45
1960-1964	15-19	0.00120	0.00598	2.79	96509	578	481270	5268856	54.59
1960-1964	20-24	0.00169	0.00841	2.48	95932	806	477628	4787586	49.91
1960-1964	25-29	0.00153	0.00761	2.49	95125	724	473807	4309957	45.31
1960-1964	30-34	0.00182	0.00908	2.6	94401	857	469951	3836150	40.64
1960-1964	35-39	0.00266	0.01319	2.67	93544	1234	464844	3366199	35.99
1960-1964	40-44	0.00427	0.02116	2.68	92310	1953	457017	2901355	31.43
1960-1964	45-49	0.00709	0.03487	2.69	90357	3151	444512	2444338	27.05
1960-1964	50-54	0.01194	0.05806	2.66	87206	5063	424158	1999826	22.93
1960-1964	55-59	0.01837	0.08801	2.64	82143	7229	393637	1575668	19.18
1960-1964	60-64	0.02750	0.12900	2.6	74914	9664	351375	1182031	15.78
1960-1964	65-69	0.04148	0.18835	2.56	65250	12290	296268	830656	12.73
1960-1964	70-74	0.06150	0.26693	2.53	52960	14137	229873	534387	10.09
1960-1964	75-79	0.08812	0.36018	2.47	38823	13984	158696	304514	7.84
1960-1964	80-84	0.13478	0.49908	2.4	24840	12397	91983	145819	5.87
1960-1964	85-89	0.20392	0.65279	2.24	12443	8122	39831	53836	4.33
1960-1964	90-94	0.28854	0.78081	2.06	4320	3373	11691	14005	3.24
1960-1964	95-99	0.39748	0.87895	1.83	947	832	2094	2314	2.44
1960-1964	100-104	0.51534	0.93702	1.6	115	107	208	220	1.92
1960-1964	105-109	0.63223	0.96717	1.41	7	7	11	11	1.58
1960-1964	110+	0.72218	1.00000	1.38	0	0	0	0	1.38
1965-1969	0	0.02509	0.02455	0.11	100000	2455	97821	6688603	66.89
1965-1969	1-4	0.00091	0.00362	1.68	97545	353	389362	6590782	67.57
1965-1969	5-9	0.00050	0.00248	2.33	97193	241	485320	6201420	63.81
1965-1969	10-14	0.00049	0.00245	2.77	96951	238	484227	5716100	58.96
1965-1969	15-19	0.00153	0.00763	2.92	96714	738	482036	5231873	54.10
1965-1969	20-24	0.00190	0.00946	2.48	95976	908	477594	4749836	49.49
1965-1969	25-29	0.00183	0.00909	2.5	95068	864	473181	4272242	44.94
1965-1969	30-34	0.00207	0.01032	2.6	94204	972	468684	3799061	40.33
1965-1969	35-39	0.00289	0.01434	2.66	93232	1337	463026	3330377	35.72
1965-1969	40-44	0.00458	0.02264	2.66	91895	2081	454611	2867351	31.20
1965-1969	45-49	0.00730	0.03590	2.67	89814	3225	441560	2412740	26.86
1965-1969	50-54	0.01193	0.05802	2.67	86590	5024	421231	1971180	22.76
1965-1969	55-59	0.01871	0.08958	2.64	81566	7307	390599	1549949	19.00
1965-1969	60-64	0.02887	0.13500	2.61	74259	10025	347293	1159350	15.61
1965-1969	65-69	0.04206	0.19076	2.57	64234	12253	291356	812057	12.64
1965-1969	70-74	0.06233	0.27019	2.54	51981	14044	225323	520702	10.02
1965-1969	75-79	0.09107	0.36991	2.46	37936	14033	154082	295379	7.79
1965-1969	80-84	0.13431	0.49734	2.39	23903	11888	88509	141297	5.91
1965-1969	85-89	0.19896	0.64252	2.24	12015	7720	38802	52788	4.39
1965-1969	90-94	0.28852	0.78217	2.07	4295	3360	11644	13985	3.26
1965-1969	95-99	0.38743	0.87172	1.85	936	816	2105	2341	2.50
1965-1969	100-104	0.50176	0.93185	1.63	120	112	223	236	1.97
1965-1969	105-109	0.61652	0.96403	1.44	8	8	13	13	1.61
1965-1969	110+	0.70580	1.00000	1.42	0	0	0	0	1.42
1970-1974	0	0.02116	0.02076	0.1	100000	2076	98135	6757818	67.58
1970-1974	1-4	0.00082	0.00326	1.71	97924	319	390963	6659683	68.01
1970-1974	5-9	0.00045	0.00225	2.34	97604	220	487437	6268720	64.23
1970-1974	10-14	0.00048	0.00238	2.79	97385	232	486409	5781283	59.37
1970-1974	15-19	0.00151	0.00751	2.9	97153	730	484233	5294873	54.50
1970-1974	20-24	0.00217	0.01078	2.52	96423	1039	479539	4810641	49.89
1970-1974	25-29	0.00186	0.00925	2.46	95384	882	474676	4331101	45.41
1970-1974	30-34	0.00203	0.01010	2.57	94501	955	470185	3856425	40.81
1970-1974	35-39	0.00284	0.01413	2.65	93547	1322	464629	3386241	36.20
1970-1974	40-44	0.00435	0.02153	2.68	92225	1986	456510	2921612	31.68
1970-1974	45-49	0.00716	0.03520	2.66	90239	3176	443761	2465102	27.32
1970-1974	50-54	0.01101	0.05366	2.66	87063	4672	424374	2021342	23.22
1970-1974	55-59	0.01761	0.08452	2.65	82391	6964	395556	1596968	19.38
1970-1974	60-64	0.02716	0.12754	2.61	75427	9620	354188	1201412	15.93
1970-1974	65-69	0.04083	0.18566	2.56	65807	12218	299267	847224	12.87
1970-1974	70-74	0.06021	0.26214	2.54	53589	14048	233319	547958	10.23
1970-1974	75-79	0.08963	0.36543	2.47	39541	14450	161212	314639	7.96
1970-1974	80-84	0.12874	0.48245	2.4	25092	12105	94028	153427	6.11
1970-1974	85-89	0.18935	0.62368	2.26	12986	8099	42775	59399	4.57
1970-1974	90-94	0.27418	0.76287	2.09	4887	3728	13597	16624	3.40
1970-1974	95-99	0.36973	0.85835	1.88	1159	995	2690	3027	2.61
1970-1974	100-104	0.48075	0.92324	1.66	164	152	315	336	2.05
1970-1974	105-109	0.59419	0.95915	1.47	13	12	20	21	1.67
1970-1974	110+	0.68365	1.00000	1.46	1	1	1	1	1.46
1975-1979	0	0.01657	0.01632	0.09	100000	1632	98514	6923530	69.24
