Div8: Mountain, Lifetables (period 1x5), Males Last modified: 20 Dec 2020, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1964	0	0.03061	0.02981	0.13	100000	2981	97398	6698537	66.99
1960-1964	1	0.00227	0.00227	0.5	97019	220	96909	6601139	68.04
1960-1964	2	0.00138	0.00138	0.5	96799	134	96732	6504230	67.19
1960-1964	3	0.00107	0.00107	0.5	96665	104	96613	6407499	66.29
1960-1964	4	0.00082	0.00082	0.5	96561	79	96521	6310886	65.36
1960-1964	5	0.00066	0.00066	0.5	96482	64	96450	6214365	64.41
1960-1964	6	0.00062	0.00062	0.5	96418	60	96388	6117915	63.45
1960-1964	7	0.00054	0.00054	0.5	96359	52	96333	6021526	62.49
1960-1964	8	0.00049	0.00049	0.5	96307	47	96283	5925194	61.52
1960-1964	9	0.00050	0.00050	0.5	96260	48	96236	5828910	60.55
1960-1964	10	0.00049	0.00049	0.5	96212	47	96188	5732675	59.58
1960-1964	11	0.00049	0.00049	0.5	96165	47	96141	5636487	58.61
1960-1964	12	0.00059	0.00059	0.5	96118	57	96089	5540345	57.64
1960-1964	13	0.00066	0.00066	0.5	96061	63	96029	5444256	56.68
1960-1964	14	0.00083	0.00083	0.5	95997	79	95958	5348227	55.71
1960-1964	15	0.00108	0.00108	0.5	95918	104	95866	5252270	54.76
1960-1964	16	0.00139	0.00138	0.5	95814	133	95748	5156404	53.82
1960-1964	17	0.00168	0.00168	0.5	95681	160	95601	5060656	52.89
1960-1964	18	0.00204	0.00204	0.5	95521	195	95424	4965055	51.98
1960-1964	19	0.00210	0.00210	0.5	95326	200	95226	4869631	51.08
1960-1964	20	0.00245	0.00245	0.5	95126	233	95010	4774405	50.19
1960-1964	21	0.00239	0.00239	0.5	94893	227	94780	4679395	49.31
1960-1964	22	0.00248	0.00247	0.5	94666	234	94549	4584615	48.43
1960-1964	23	0.00241	0.00240	0.5	94432	227	94319	4490066	47.55
1960-1964	24	0.00203	0.00203	0.5	94205	191	94109	4395748	46.66
1960-1964	25	0.00221	0.00221	0.5	94014	208	93910	4301638	45.76
1960-1964	26	0.00216	0.00216	0.5	93806	202	93705	4207728	44.86
1960-1964	27	0.00213	0.00213	0.5	93603	199	93504	4114024	43.95
1960-1964	28	0.00217	0.00217	0.5	93404	203	93303	4020520	43.04
1960-1964	29	0.00218	0.00217	0.5	93201	203	93100	3927217	42.14
1960-1964	30	0.00209	0.00208	0.5	92999	194	92902	3834117	41.23
1960-1964	31	0.00219	0.00219	0.5	92805	203	92703	3741215	40.31
1960-1964	32	0.00216	0.00216	0.5	92602	200	92502	3648512	39.40
1960-1964	33	0.00252	0.00252	0.5	92402	233	92285	3556010	38.48
1960-1964	34	0.00263	0.00263	0.5	92169	242	92048	3463725	37.58
1960-1964	35	0.00256	0.00256	0.5	91927	235	91809	3371677	36.68
1960-1964	36	0.00309	0.00309	0.5	91691	283	91550	3279868	35.77
1960-1964	37	0.00309	0.00308	0.5	91408	282	91267	3188319	34.88
1960-1964	38	0.00346	0.00345	0.5	91126	314	90969	3097051	33.99
1960-1964	39	0.00352	0.00351	0.5	90812	319	90652	3006082	33.10
1960-1964	40	0.00398	0.00397	0.5	90493	359	90313	2915430	32.22
1960-1964	41	0.00414	0.00413	0.5	90133	372	89947	2825117	31.34
1960-1964	42	0.00480	0.00478	0.5	89761	429	89546	2735169	30.47
1960-1964	43	0.00483	0.00482	0.5	89332	431	89116	2645623	29.62
1960-1964	44	0.00581	0.00579	0.5	88901	515	88643	2556507	28.76
1960-1964	45	0.00572	0.00570	0.5	88386	504	88134	2467863	27.92
1960-1964	46	0.00625	0.00623	0.5	87882	548	87608	2379729	27.08
1960-1964	47	0.00772	0.00769	0.5	87334	671	86999	2292121	26.25
1960-1964	48	0.00776	0.00773	0.5	86663	670	86328	2205122	25.44
1960-1964	49	0.00880	0.00877	0.5	85993	754	85616	2118794	24.64
1960-1964	50	0.00953	0.00948	0.5	85239	808	84835	2033178	23.85
1960-1964	51	0.01037	0.01031	0.5	84431	871	83996	1948343	23.08
1960-1964	52	0.01138	0.01132	0.5	83560	946	83087	1864347	22.31
1960-1964	53	0.01231	0.01223	0.5	82614	1010	82109	1781260	21.56
1960-1964	54	0.01298	0.01289	0.5	81604	1052	81078	1699151	20.82
1960-1964	55	0.01465	0.01454	0.5	80552	1171	79966	1618073	20.09
1960-1964	56	0.01573	0.01561	0.5	79380	1239	78761	1538107	19.38
1960-1964	57	0.01699	0.01684	0.5	78141	1316	77483	1459346	18.68
1960-1964	58	0.01800	0.01784	0.5	76825	1371	76140	1381863	17.99
1960-1964	59	0.01990	0.01970	0.5	75454	1486	74711	1305723	17.30
1960-1964	60	0.02200	0.02176	0.5	73968	1610	73163	1231012	16.64
1960-1964	61	0.02290	0.02265	0.5	72358	1639	71539	1157849	16.00
1960-1964	62	0.02521	0.02490	0.5	70719	1761	69839	1086310	15.36
1960-1964	63	0.02709	0.02673	0.5	68959	1843	68037	1016471	14.74
1960-1964	64	0.02981	0.02937	0.5	67115	1971	66130	948434	14.13
1960-1964	65	0.03260	0.03208	0.5	65144	2090	64099	882304	13.54
1960-1964	66	0.03493	0.03433	0.5	63054	2165	61972	818205	12.98
1960-1964	67	0.03736	0.03668	0.5	60890	2233	59773	756233	12.42
1960-1964	68	0.03996	0.03918	0.5	58656	2298	57507	696460	11.87
1960-1964	69	0.04364	0.04271	0.5	56358	2407	55155	638953	11.34
1960-1964	70	0.04687	0.04580	0.5	53952	2471	52716	583798	10.82
1960-1964	71	0.05035	0.04911	0.5	51481	2528	50217	531082	10.32
