USA: United States of America, Lifetables (period 5x10), Females Last modified: 20 Dec 2020, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1969	0	0.02118	0.02079	0.11	100000	2079	98154	7386321	73.86
1960-1969	1-4	0.00088	0.00352	1.58	97921	345	390851	7288166	74.43
1960-1969	5-9	0.00038	0.00188	2.26	97576	183	487379	6897315	70.69
1960-1969	10-14	0.00031	0.00153	2.62	97393	149	486610	6409937	65.82
1960-1969	15-19	0.00056	0.00282	2.72	97244	274	485594	5923326	60.91
1960-1969	20-24	0.00072	0.00358	2.55	96969	347	483997	5437732	56.08
1960-1969	25-29	0.00087	0.00435	2.59	96622	420	482099	4953736	51.27
1960-1969	30-34	0.00123	0.00613	2.65	96202	589	479626	4471636	46.48
1960-1969	35-39	0.00184	0.00915	2.67	95613	875	476020	3992010	41.75
1960-1969	40-44	0.00279	0.01386	2.66	94738	1313	470618	3515990	37.11
1960-1969	45-49	0.00422	0.02088	2.66	93425	1951	462553	3045371	32.60
1960-1969	50-54	0.00632	0.03114	2.64	91474	2849	450644	2582818	28.24
1960-1969	55-59	0.00916	0.04484	2.64	88626	3974	433750	2132174	24.06
1960-1969	60-64	0.01388	0.06721	2.64	84652	5689	409821	1698424	20.06
1960-1969	65-69	0.02176	0.10347	2.62	78963	8170	375398	1288603	16.32
1960-1969	70-74	0.03499	0.16155	2.63	70793	11436	326846	913205	12.90
1960-1969	75-79	0.05700	0.25039	2.57	59356	14862	260731	586359	9.88
1960-1969	80-84	0.09467	0.38335	2.52	44494	17057	180171	325629	7.32
1960-1969	85-89	0.15401	0.54783	2.37	27437	15031	97596	145458	5.30
1960-1969	90-94	0.23321	0.70347	2.18	12406	8728	37423	47862	3.86
1960-1969	95-99	0.33567	0.83108	1.96	3679	3058	9109	10439	2.84
1960-1969	100-104	0.45832	0.91443	1.71	621	568	1240	1330	2.14
1960-1969	105-109	0.58683	0.95821	1.49	53	51	87	90	1.69
1960-1969	110+	0.68843	1.00000	1.45	2	2	3	3	1.45
1970-1979	0	0.01476	0.01456	0.09	100000	1456	98681	7611662	76.12
1970-1979	1-4	0.00066	0.00262	1.62	98544	258	393563	7512981	76.24
1970-1979	5-9	0.00031	0.00153	2.29	98286	150	491023	7119418	72.44
1970-1979	10-14	0.00027	0.00135	2.67	98136	132	490371	6628395	67.54
1970-1979	15-19	0.00057	0.00284	2.72	98003	279	489383	6138024	62.63
1970-1979	20-24	0.00068	0.00339	2.51	97725	331	487800	5648641	57.80
1970-1979	25-29	0.00076	0.00378	2.58	97394	369	486078	5160841	52.99
1970-1979	30-34	0.00100	0.00497	2.65	97025	482	483993	4674764	48.18
1970-1979	35-39	0.00153	0.00760	2.67	96543	734	481005	4190771	43.41
1970-1979	40-44	0.00243	0.01211	2.68	95809	1160	476354	3709766	38.72
1970-1979	45-49	0.00376	0.01865	2.66	94649	1765	469108	3233412	34.16
1970-1979	50-54	0.00557	0.02750	2.64	92884	2554	458393	2764304	29.76
1970-1979	55-59	0.00822	0.04033	2.64	90330	3643	443064	2305912	25.53
1970-1979	60-64	0.01228	0.05969	2.63	86687	5174	421196	1862848	21.49
1970-1979	65-69	0.01830	0.08768	2.63	81513	7147	390608	1441652	17.69
1970-1979	70-74	0.02906	0.13593	2.63	74366	10109	347878	1051043	14.13
1970-1979	75-79	0.04750	0.21322	2.6	64258	13701	288440	703165	10.94
1970-1979	80-84	0.07878	0.33023	2.55	50557	16695	211909	414725	8.20
1970-1979	85-89	0.12891	0.48394	2.43	33861	16387	127119	202816	5.99
1970-1979	90-94	0.20148	0.64927	2.26	17474	11346	56311	75696	4.33
1970-1979	95-99	0.29593	0.78999	2.05	6129	4842	16361	19385	3.16
1970-1979	100-104	0.41422	0.89076	1.8	1287	1147	2768	3024	2.35
1970-1979	105-109	0.54358	0.94688	1.56	141	133	245	256	1.82
1970-1979	110+	0.64871	1.00000	1.54	7	7	12	12	1.54
1980-1989	0	0.00985	0.00976	0.08	100000	976	99103	7813176	78.13
1980-1989	1-4	0.00048	0.00192	1.58	99024	190	395636	7714073	77.90
1980-1989	5-9	0.00022	0.00108	2.35	98834	107	493886	7318438	74.05
1980-1989	10-14	0.00021	0.00104	2.72	98727	103	493399	6824552	69.13
1980-1989	15-19	0.00048	0.00239	2.71	98624	235	492581	6331153	64.19
1980-1989	20-24	0.00056	0.00278	2.54	98389	274	491269	5838572	59.34
1980-1989	25-29	0.00064	0.00320	2.57	98115	314	489810	5347303	54.50
1980-1989	30-34	0.00082	0.00408	2.62	97801	399	488055	4857493	49.67
1980-1989	35-39	0.00115	0.00574	2.65	97402	559	485695	4369438	44.86
1980-1989	40-44	0.00179	0.00891	2.68	96842	863	482211	3883743	40.10
1980-1989	45-49	0.00291	0.01445	2.69	95980	1387	476693	3401532	35.44
1980-1989	50-54	0.00469	0.02318	2.67	94593	2192	467847	2924839	30.92
1980-1989	55-59	0.00725	0.03564	2.66	92400	3293	454300	2456992	26.59
1980-1989	60-64	0.01121	0.05459	2.64	89107	4864	434059	2002691	22.48
1980-1989	65-69	0.01675	0.08053	2.62	84243	6784	405104	1568632	18.62
1980-1989	70-74	0.02594	0.12219	2.63	77459	9465	364835	1163529	15.02
1980-1989	75-79	0.04060	0.18501	2.6	67994	12579	309807	798694	11.75
1980-1989	80-84	0.06884	0.29489	2.57	55415	16341	237371	488886	8.82
1980-1989	85-89	0.11460	0.44411	2.47	39073	17353	151423	251515	6.44
1980-1989	90-94	0.18478	0.61722	2.31	21720	13406	72553	100092	4.61
1980-1989	95-99	0.27961	0.77102	2.09	8314	6410	22926	27539	3.31
1980-1989	100-104	0.40018	0.88248	1.83	1904	1680	4198	4613	2.42
1980-1989	105-109	0.53437	0.94443	1.58	224	211	395	415	1.85
1980-1989	110+	0.64421	1.00000	1.55	12	12	19	19	1.55
1990-1999	0	0.00741	0.00736	0.07	100000	736	99318	7914232	79.14
