PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
USA,b,1959,0,0.02713,0.02650,0.12,100000,2650,97678,6993574,69.94
USA,b,1959,1-4,0.00106,0.00424,1.6,97350,413,388407,6895897,70.84
USA,b,1959,5-9,0.00049,0.00245,2.31,96937,238,484045,6507490,67.13
USA,b,1959,10-14,0.00046,0.00230,2.66,96699,222,482975,6023445,62.29
USA,b,1959,15-19,0.00095,0.00474,2.73,96477,458,481347,5540470,57.43
USA,b,1959,20-24,0.00124,0.00619,2.47,96019,595,478591,5059123,52.69
USA,b,1959,25-29,0.00128,0.00639,2.52,95424,609,475611,4580532,48.00
USA,b,1959,30-34,0.00163,0.00812,2.62,94815,769,472240,4104921,43.29
USA,b,1959,35-39,0.00231,0.01146,2.67,94045,1078,467718,3632681,38.63
USA,b,1959,40-44,0.00362,0.01796,2.69,92967,1670,460973,3164963,34.04
USA,b,1959,45-49,0.00587,0.02894,2.69,91297,2642,450386,2703990,29.62
USA,b,1959,50-54,0.00928,0.04543,2.65,88655,4027,433819,2253603,25.42
USA,b,1959,55-59,0.01381,0.06689,2.65,84628,5661,409811,1819784,21.50
USA,b,1959,60-64,0.02067,0.09847,2.61,78967,7776,376279,1409973,17.86
USA,b,1959,65-69,0.03116,0.14495,2.6,71191,10319,331139,1033694,14.52
USA,b,1959,70-74,0.04629,0.20808,2.57,60871,12666,273625,702555,11.54
USA,b,1959,75-79,0.07188,0.30535,2.54,48205,14719,204780,428930,8.90
USA,b,1959,80-84,0.11125,0.43378,2.46,33485,14525,130571,224150,6.69
USA,b,1959,85-89,0.17183,0.58814,2.32,18960,11151,64895,93579,4.94
USA,b,1959,90-94,0.24919,0.72794,2.14,7809,5684,22811,28684,3.67
USA,b,1959,95-99,0.34657,0.83983,1.93,2124,1784,5148,5873,2.76
USA,b,1959,100-104,0.46133,0.91507,1.7,340,311,675,724,2.13
USA,b,1959,105-109,0.58139,0.95649,1.49,29,28,48,49,1.71
USA,b,1959,110+,0.67707,1.00000,1.48,1,1,2,2,1.48
USA,b,1960,0,0.02674,0.02613,0.12,100000,2613,97708,6983769,69.84
USA,b,1960,1-4,0.00109,0.00433,1.6,97387,422,388537,6886061,70.71
USA,b,1960,5-9,0.00048,0.00242,2.31,96966,234,484198,6497524,67.01
USA,b,1960,10-14,0.00044,0.00218,2.67,96731,211,483163,6013326,62.17
USA,b,1960,15-19,0.00092,0.00461,2.8,96520,445,481619,5530163,57.30
USA,b,1960,20-24,0.00123,0.00612,2.48,96074,588,478892,5048544,52.55
USA,b,1960,25-29,0.00131,0.00653,2.53,95486,623,475891,4569653,47.86
USA,b,1960,30-34,0.00161,0.00802,2.62,94863,760,472505,4093762,43.15
USA,b,1960,35-39,0.00234,0.01164,2.67,94103,1095,467967,3621257,38.48
USA,b,1960,40-44,0.00370,0.01832,2.68,93007,1704,461082,3153290,33.90
USA,b,1960,45-49,0.00592,0.02922,2.68,91303,2668,450332,2692208,29.49
USA,b,1960,50-54,0.00941,0.04602,2.64,88635,4079,433546,2241876,25.29
USA,b,1960,55-59,0.01393,0.06742,2.64,84556,5700,409329,1808330,21.39
USA,b,1960,60-64,0.02122,0.10100,2.63,78856,7965,375407,1399001,17.74
USA,b,1960,65-69,0.03144,0.14612,2.59,70891,10358,329507,1023594,14.44
USA,b,1960,70-74,0.04729,0.21210,2.57,60533,12839,271463,694088,11.47
USA,b,1960,75-79,0.07204,0.30598,2.54,47694,14593,202570,422624,8.86
USA,b,1960,80-84,0.11234,0.43691,2.46,33101,14462,128730,220055,6.65
USA,b,1960,85-89,0.17278,0.58996,2.31,18639,10996,63641,91325,4.90
USA,b,1960,90-94,0.25319,0.73276,2.13,7643,5600,22119,27685,3.62
USA,b,1960,95-99,0.35203,0.84472,1.92,2042,1725,4901,5566,2.73
USA,b,1960,100-104,0.46867,0.91859,1.69,317,291,622,665,2.10
USA,b,1960,105-109,0.59001,0.95860,1.48,26,25,42,44,1.69
USA,b,1960,110+,0.68618,1.00000,1.46,1,1,2,2,1.46
USA,b,1961,0,0.02592,0.02534,0.12,100000,2534,97771,7023789,70.24
USA,b,1961,1-4,0.00101,0.00404,1.6,97466,394,388920,6926018,71.06
USA,b,1961,5-9,0.00045,0.00226,2.29,97072,220,484765,6537098,67.34
USA,b,1961,10-14,0.00043,0.00214,2.68,96852,207,483781,6052333,62.49
USA,b,1961,15-19,0.00086,0.00432,2.78,96645,417,482302,5568552,57.62
USA,b,1961,20-24,0.00121,0.00604,2.51,96228,581,479695,5086250,52.86
USA,b,1961,25-29,0.00126,0.00627,2.55,95647,600,476767,4606555,48.16
USA,b,1961,30-34,0.00159,0.00793,2.6,95047,754,473426,4129788,43.45
USA,b,1961,35-39,0.00230,0.01145,2.66,94293,1079,468946,3656362,38.78
USA,b,1961,40-44,0.00360,0.01783,2.68,93214,1662,462214,3187416,34.19
USA,b,1961,45-49,0.00572,0.02823,2.68,91552,2584,451753,2725203,29.77
USA,b,1961,50-54,0.00917,0.04487,2.64,88968,3992,435429,2273450,25.55
USA,b,1961,55-59,0.01352,0.06547,2.62,84976,5563,411637,1838021,21.63
USA,b,1961,60-64,0.02059,0.09813,2.62,79413,7793,378496,1426384,17.96
USA,b,1961,65-69,0.03072,0.14299,2.58,71620,10241,333325,1047887,14.63
USA,b,1961,70-74,0.04590,0.20641,2.56,61380,12669,276043,714563,11.64
USA,b,1961,75-79,0.06988,0.29832,2.55,48710,14531,207943,438519,9.00
USA,b,1961,80-84,0.10992,0.42960,2.46,34179,14683,133587,230576,6.75
USA,b,1961,85-89,0.16987,0.58294,2.31,19496,11365,66903,96989,4.97
USA,b,1961,90-94,0.24667,0.72263,2.13,8131,5876,23820,30086,3.70
USA,b,1961,95-99,0.34457,0.83809,1.94,2255,1890,5485,6266,2.78
USA,b,1961,100-104,0.45935,0.91416,1.71,365,334,727,780,2.14
USA,b,1961,105-109,0.57968,0.95608,1.5,31,30,52,54,1.71
USA,b,1961,110+,0.67566,1.00000,1.48,1,1,2,2,1.48
USA,b,1962,0,0.02552,0.02496,0.12,100000,2496,97802,7012480,70.12
USA,b,1962,1-4,0.00098,0.00393,1.59,97504,383,389091,6914678,70.92
USA,b,1962,5-9,0.00045,0.00226,2.28,97121,220,485007,6525587,67.19
USA,b,1962,10-14,0.00042,0.00211,2.68,96901,204,484034,6040580,62.34
USA,b,1962,15-19,0.00089,0.00444,2.82,96697,430,482548,5556546,57.46
USA,b,1962,20-24,0.00123,0.00614,2.51,96268,591,479870,5073998,52.71
USA,b,1962,25-29,0.00128,0.00638,2.54,95677,610,476884,4594128,48.02
USA,b,1962,30-34,0.00160,0.00799,2.62,95067,760,473527,4117244,43.31
USA,b,1962,35-39,0.00237,0.01180,2.66,94307,1113,468927,3643717,38.64
USA,b,1962,40-44,0.00362,0.01793,2.68,93194,1671,462090,3174789,34.07
USA,b,1962,45-49,0.00579,0.02857,2.68,91523,2615,451556,2712700,29.64
USA,b,1962,50-54,0.00927,0.04538,2.65,88908,4035,435078,2261144,25.43
USA,b,1962,55-59,0.01375,0.06659,2.64,84874,5652,411041,1826066,21.52
USA,b,1962,60-64,0.02066,0.09849,2.63,79222,7803,377640,1415024,17.86
USA,b,1962,65-69,0.03123,0.14514,2.57,71420,10366,331898,1037384,14.53
USA,b,1962,70-74,0.04654,0.20913,2.58,61054,12768,274355,705486,11.56
USA,b,1962,75-79,0.07035,0.30003,2.55,48286,14487,205933,431131,8.93
USA,b,1962,80-84,0.11145,0.43464,2.47,33798,14690,131808,225198,6.66
USA,b,1962,85-89,0.17383,0.59235,2.31,19108,11319,65116,93390,4.89
USA,b,1962,90-94,0.25165,0.73079,2.13,7789,5692,22620,28274,3.63
USA,b,1962,95-99,0.35614,0.84841,1.91,2097,1779,4996,5654,2.70
USA,b,1962,100-104,0.47497,0.92154,1.68,318,293,617,658,2.07
USA,b,1962,105-109,0.59786,0.96046,1.47,25,24,40,41,1.66
USA,b,1962,110+,0.69474,1.00000,1.44,1,1,1,1,1.44
USA,b,1963,0,0.02552,0.02496,0.12,100000,2496,97802,6996102,69.96
USA,b,1963,1-4,0.00101,0.00401,1.59,97504,391,389073,6898300,70.75
USA,b,1963,5-9,0.00045,0.00225,2.29,97113,218,484971,6509227,67.03
USA,b,1963,10-14,0.00042,0.00208,2.69,96895,201,484008,6024256,62.17
USA,b,1963,15-19,0.00092,0.00457,2.76,96693,442,482475,5540248,57.30
USA,b,1963,20-24,0.00125,0.00621,2.51,96251,598,479767,5057773,52.55
USA,b,1963,25-29,0.00132,0.00660,2.54,95653,631,476712,4578007,47.86
USA,b,1963,30-34,0.00163,0.00812,2.64,95022,772,473286,4101294,43.16
USA,b,1963,35-39,0.00241,0.01200,2.67,94250,1131,468611,3628008,38.49
USA,b,1963,40-44,0.00366,0.01816,2.67,93119,1691,461657,3159396,33.93
USA,b,1963,45-49,0.00587,0.02897,2.67,91429,2649,450969,2697740,29.51
USA,b,1963,50-54,0.00930,0.04548,2.65,88780,4038,434421,2246771,25.31
USA,b,1963,55-59,0.01409,0.06817,2.63,84742,5777,410040,1812350,21.39
USA,b,1963,60-64,0.02083,0.09921,2.62,78964,7834,376155,1402310,17.76
USA,b,1963,65-69,0.03175,0.14733,2.56,71130,10480,330107,1026155,14.43
USA,b,1963,70-74,0.04760,0.21330,2.57,60651,12937,271806,696048,11.48
USA,b,1963,75-79,0.06986,0.29718,2.49,47714,14179,202962,424243,8.89
USA,b,1963,80-84,0.11281,0.43861,2.47,33534,14708,130387,221280,6.60
USA,b,1963,85-89,0.17606,0.59716,2.31,18826,11242,63854,90893,4.83
USA,b,1963,90-94,0.25702,0.73853,2.12,7584,5601,21792,27039,3.57
USA,b,1963,95-99,0.36351,0.85466,1.9,1983,1695,4662,5247,2.65
USA,b,1963,100-104,0.48494,0.92594,1.66,288,267,550,585,2.03
USA,b,1963,105-109,0.60953,0.96305,1.45,21,21,34,35,1.63
USA,b,1963,110+,0.70701,1.00000,1.41,1,1,1,1,1.41
USA,b,1964,0,0.02506,0.02452,0.12,100000,2452,97837,7021927,70.22
USA,b,1964,1-4,0.00098,0.00391,1.6,97548,381,389276,6924090,70.98
USA,b,1964,5-9,0.00044,0.00221,2.3,97167,215,485253,6534814,67.25
USA,b,1964,10-14,0.00042,0.00210,2.71,96951,203,484291,6049562,62.40
USA,b,1964,15-19,0.00096,0.00477,2.79,96748,462,482719,5565270,57.52
USA,b,1964,20-24,0.00126,0.00628,2.53,96286,605,479937,5082552,52.79
USA,b,1964,25-29,0.00134,0.00668,2.54,95682,639,476836,4602615,48.10
USA,b,1964,30-34,0.00169,0.00844,2.63,95043,802,473311,4125779,43.41
USA,b,1964,35-39,0.00242,0.01203,2.67,94241,1134,468565,3652468,38.76
USA,b,1964,40-44,0.00370,0.01835,2.68,93107,1709,461566,3183902,34.20
USA,b,1964,45-49,0.00579,0.02856,2.67,91398,2610,450915,2722336,29.79
USA,b,1964,50-54,0.00919,0.04498,2.66,88788,3994,434591,2271421,25.58
USA,b,1964,55-59,0.01377,0.06668,2.63,84794,5654,410596,1836830,21.66
USA,b,1964,60-64,0.02050,0.09772,2.62,79140,7733,377318,1426234,18.02
USA,b,1964,65-69,0.03086,0.14361,2.58,71407,10255,332255,1048916,14.69
USA,b,1964,70-74,0.04623,0.20792,2.58,61152,12715,275003,716661,11.72
USA,b,1964,75-79,0.06739,0.28805,2.48,48437,13952,207037,441659,9.12
USA,b,1964,80-84,0.10842,0.42591,2.48,34485,14688,135463,234622,6.80
USA,b,1964,85-89,0.16803,0.57992,2.33,19797,11481,68327,99159,5.01
USA,b,1964,90-94,0.24544,0.72129,2.14,8316,5999,24440,30832,3.71
USA,b,1964,95-99,0.34723,0.84079,1.93,2318,1949,5613,6392,2.76
USA,b,1964,100-104,0.46534,0.91724,1.7,369,338,727,779,2.11
USA,b,1964,105-109,0.58873,0.95841,1.48,31,29,50,52,1.69
USA,b,1964,110+,0.68665,1.00000,1.46,1,1,2,2,1.46
USA,b,1965,0,0.02434,0.02382,0.12,100000,2382,97894,7024783,70.25
USA,b,1965,1-4,0.00096,0.00382,1.62,97618,373,389583,6926890,70.96
USA,b,1965,5-9,0.00044,0.00217,2.31,97244,211,485653,6537307,67.23
USA,b,1965,10-14,0.00041,0.00204,2.69,97033,198,484708,6051654,62.37
USA,b,1965,15-19,0.00097,0.00482,2.79,96835,467,483146,5566946,57.49
USA,b,1965,20-24,0.00126,0.00629,2.5,96368,606,480326,5083800,52.75
USA,b,1965,25-29,0.00135,0.00671,2.56,95762,643,477240,4603474,48.07
USA,b,1965,30-34,0.00168,0.00838,2.6,95119,797,473686,4126234,43.38
USA,b,1965,35-39,0.00242,0.01203,2.66,94322,1135,468956,3652548,38.72
USA,b,1965,40-44,0.00371,0.01841,2.67,93187,1716,461933,3183592,34.16
USA,b,1965,45-49,0.00580,0.02862,2.67,91472,2618,451265,2721659,29.75
USA,b,1965,50-54,0.00919,0.04499,2.66,88854,3998,434904,2270394,25.55
USA,b,1965,55-59,0.01375,0.06660,2.64,84856,5652,410942,1835491,21.63
USA,b,1965,60-64,0.02057,0.09804,2.62,79205,7765,377533,1424549,17.99
USA,b,1965,65-69,0.03090,0.14385,2.6,71439,10276,332558,1047016,14.66
USA,b,1965,70-74,0.04588,0.20649,2.58,61163,12630,275252,714458,11.68
USA,b,1965,75-79,0.06914,0.29493,2.51,48533,14314,207034,439205,9.05
USA,b,1965,80-84,0.10852,0.42574,2.47,34219,14568,134241,232171,6.78
USA,b,1965,85-89,0.16920,0.58165,2.31,19651,11430,67552,97930,4.98
USA,b,1965,90-94,0.24651,0.72299,2.14,8221,5944,24111,30378,3.70
USA,b,1965,95-99,0.34806,0.84149,1.93,2277,1916,5506,6266,2.75
USA,b,1965,100-104,0.46602,0.91754,1.7,361,331,711,761,2.11
USA,b,1965,105-109,0.58919,0.95851,1.48,30,29,48,50,1.69
USA,b,1965,110+,0.68691,1.00000,1.46,1,1,2,2,1.46
USA,b,1966,0,0.02369,0.02320,0.11,100000,2320,97945,7020148,70.20
USA,b,1966,1-4,0.00097,0.00385,1.61,97680,376,389820,6922204,70.87
USA,b,1966,5-9,0.00044,0.00220,2.29,97304,214,485938,6532383,67.13
USA,b,1966,10-14,0.00041,0.00206,2.71,97089,200,484988,6046445,62.28
USA,b,1966,15-19,0.00105,0.00524,2.83,96889,508,483347,5561457,57.40
USA,b,1966,20-24,0.00130,0.00646,2.51,96381,622,480360,5078110,52.69
USA,b,1966,25-29,0.00137,0.00683,2.52,95759,654,477174,4597750,48.01
