Reg1: , Lifetables (period 1x5), Males Last modified: 20 Dec 2020, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1964	0	0.02708	0.02645	0.12	100000	2645	97667	6699595	67.00
1960-1964	1	0.00135	0.00135	0.5	97355	132	97290	6601928	67.81
1960-1964	2	0.00091	0.00091	0.5	97224	89	97179	6504638	66.90
1960-1964	3	0.00076	0.00076	0.5	97135	73	97098	6407459	65.96
1960-1964	4	0.00065	0.00065	0.5	97062	63	97030	6310361	65.01
1960-1964	5	0.00056	0.00056	0.5	96999	55	96972	6213330	64.06
1960-1964	6	0.00054	0.00054	0.5	96944	52	96918	6116359	63.09
1960-1964	7	0.00048	0.00048	0.5	96892	47	96869	6019440	62.13
1960-1964	8	0.00043	0.00043	0.5	96845	42	96824	5922572	61.16
1960-1964	9	0.00038	0.00038	0.5	96803	37	96785	5825748	60.18
1960-1964	10	0.00040	0.00040	0.5	96766	38	96747	5728963	59.20
1960-1964	11	0.00040	0.00040	0.5	96728	39	96709	5632216	58.23
1960-1964	12	0.00040	0.00040	0.5	96689	39	96670	5535507	57.25
1960-1964	13	0.00049	0.00049	0.5	96650	48	96626	5438838	56.27
1960-1964	14	0.00056	0.00056	0.5	96602	54	96575	5342212	55.30
1960-1964	15	0.00065	0.00065	0.5	96548	62	96517	5245636	54.33
1960-1964	16	0.00080	0.00080	0.5	96486	78	96447	5149119	53.37
1960-1964	17	0.00103	0.00103	0.5	96408	99	96359	5052672	52.41
1960-1964	18	0.00124	0.00124	0.5	96309	119	96250	4956313	51.46
1960-1964	19	0.00141	0.00141	0.5	96190	136	96122	4860063	50.53
1960-1964	20	0.00144	0.00144	0.5	96055	139	95985	4763941	49.60
1960-1964	21	0.00150	0.00150	0.5	95916	144	95844	4667955	48.67
1960-1964	22	0.00155	0.00155	0.5	95772	149	95698	4572111	47.74
1960-1964	23	0.00149	0.00149	0.5	95623	142	95552	4476414	46.81
1960-1964	24	0.00148	0.00148	0.5	95481	142	95410	4380862	45.88
1960-1964	25	0.00151	0.00151	0.5	95340	144	95268	4285451	44.95
1960-1964	26	0.00141	0.00141	0.5	95196	134	95129	4190184	44.02
1960-1964	27	0.00142	0.00142	0.5	95062	135	94994	4095055	43.08
1960-1964	28	0.00147	0.00147	0.5	94927	139	94857	4000061	42.14
1960-1964	29	0.00155	0.00155	0.5	94787	147	94714	3905204	41.20
1960-1964	30	0.00156	0.00156	0.5	94640	148	94566	3810490	40.26
1960-1964	31	0.00163	0.00163	0.5	94492	154	94415	3715924	39.33
1960-1964	32	0.00174	0.00174	0.5	94338	164	94256	3621509	38.39
1960-1964	33	0.00184	0.00184	0.5	94174	174	94087	3527253	37.45
1960-1964	34	0.00202	0.00202	0.5	94000	190	93905	3433166	36.52
1960-1964	35	0.00220	0.00220	0.5	93810	206	93707	3339261	35.60
1960-1964	36	0.00237	0.00236	0.5	93604	221	93493	3245554	34.67
1960-1964	37	0.00265	0.00265	0.5	93383	247	93259	3152061	33.75
1960-1964	38	0.00296	0.00296	0.5	93136	275	92998	3058802	32.84
1960-1964	39	0.00322	0.00322	0.5	92860	299	92711	2965803	31.94
1960-1964	40	0.00358	0.00357	0.5	92562	331	92396	2873093	31.04
1960-1964	41	0.00375	0.00374	0.5	92231	345	92058	2780696	30.15
1960-1964	42	0.00431	0.00430	0.5	91886	396	91688	2688638	29.26
1960-1964	43	0.00467	0.00466	0.5	91490	426	91277	2596950	28.39
1960-1964	44	0.00519	0.00518	0.5	91064	472	90828	2505673	27.52
1960-1964	45	0.00589	0.00588	0.5	90593	532	90326	2414845	26.66
1960-1964	46	0.00652	0.00650	0.5	90060	585	89768	2324518	25.81
1960-1964	47	0.00736	0.00734	0.5	89475	657	89147	2234751	24.98
1960-1964	48	0.00811	0.00808	0.5	88818	717	88460	2145604	24.16
1960-1964	49	0.00886	0.00882	0.5	88101	777	87713	2057144	23.35
1960-1964	50	0.01017	0.01012	0.5	87324	884	86883	1969431	22.55
1960-1964	51	0.01089	0.01083	0.5	86441	936	85973	1882549	21.78
1960-1964	52	0.01239	0.01231	0.5	85505	1053	84978	1796576	21.01
1960-1964	53	0.01353	0.01344	0.5	84452	1135	83884	1711598	20.27
1960-1964	54	0.01473	0.01462	0.5	83317	1218	82708	1627713	19.54
1960-1964	55	0.01590	0.01578	0.5	82099	1295	81451	1545005	18.82
1960-1964	56	0.01752	0.01737	0.5	80803	1404	80102	1463554	18.11
1960-1964	57	0.01915	0.01896	0.5	79400	1506	78647	1383453	17.42
1960-1964	58	0.02092	0.02071	0.5	77894	1613	77087	1304806	16.75
1960-1964	59	0.02272	0.02246	0.5	76281	1714	75424	1227718	16.09
1960-1964	60	0.02455	0.02425	0.5	74567	1808	73663	1152294	15.45
1960-1964	61	0.02623	0.02589	0.5	72759	1884	71817	1078631	14.82
1960-1964	62	0.02997	0.02953	0.5	70875	2093	69829	1006814	14.21
1960-1964	63	0.03146	0.03097	0.5	68782	2131	67717	936985	13.62
1960-1964	64	0.03448	0.03390	0.5	66652	2259	65522	869268	13.04
1960-1964	65	0.03877	0.03804	0.5	64393	2449	63168	803746	12.48
1960-1964	66	0.03986	0.03908	0.5	61943	2421	60733	740578	11.96
1960-1964	67	0.04476	0.04378	0.5	59522	2606	58220	679845	11.42
1960-1964	68	0.04729	0.04620	0.5	56917	2629	55602	621626	10.92
1960-1964	69	0.05009	0.04887	0.5	54287	2653	52961	566024	10.43
1960-1964	70	0.05577	0.05425	0.5	51635	2801	50234	513063	9.94
1960-1964	71	0.05728	0.05569	0.5	48833	2719	47474	462829	9.48
1960-1964	72	0.06587	0.06377	0.5	46114	2941	44644	415355	9.01
1960-1964	73	0.06864	0.06637	0.5	43173	2865	41741	370712	8.59
1960-1964	74	0.07378	0.07115	0.5	40308	2868	38874	328971	8.16
1960-1964	75	0.08079	0.07766	0.5	37440	2907	35986	290097	7.75
1960-1964	76	0.08438	0.08096	0.5	34533	2796	33135	254111	7.36
1960-1964	77	0.08898	0.08519	0.5	31737	2704	30385	220976	6.96
1960-1964	78	0.09913	0.09445	0.5	29033	2742	27662	190591	6.56
1960-1964	79	0.10428	0.09911	0.5	26291	2606	24988	162929	6.20
1960-1964	80	0.12108	0.11417	0.5	23685	2704	22333	137941	5.82
1960-1964	81	0.12385	0.11663	0.5	20981	2447	19757	115608	5.51
1960-1964	82	0.14052	0.13129	0.5	18534	2433	17317	95851	5.17
1960-1964	83	0.15260	0.14179	0.5	16101	2283	14959	78534	4.88
1960-1964	84	0.16687	0.15402	0.5	13818	2128	12754	63574	4.60
1960-1964	85	0.18144	0.16635	0.5	11690	1945	10717	50821	4.35
1960-1964	86	0.19200	0.17518	0.5	9745	1707	8891	40104	4.12
1960-1964	87	0.20721	0.18776	0.5	8038	1509	7283	31212	3.88
1960-1964	88	0.22202	0.19984	0.5	6529	1305	5876	23929	3.67
1960-1964	89	0.24156	0.21553	0.5	5224	1126	4661	18053	3.46
1960-1964	90	0.26472	0.23378	0.5	4098	958	3619	13392	3.27
1960-1964	91	0.26802	0.23635	0.5	3140	742	2769	9773	3.11
1960-1964	92	0.30135	0.26189	0.5	2398	628	2084	7004	2.92
1960-1964	93	0.31667	0.27339	0.5	1770	484	1528	4920	2.78
1960-1964	94	0.33654	0.28807	0.5	1286	370	1101	3392	2.64
1960-1964	95	0.35949	0.30472	0.5	916	279	776	2291	2.50
1960-1964	96	0.38165	0.32050	0.5	637	204	535	1515	2.38
1960-1964	97	0.40433	0.33633	0.5	433	145	360	980	2.27
1960-1964	98	0.42741	0.35215	0.5	287	101	237	621	2.16
1960-1964	99	0.45082	0.36789	0.5	186	68	152	384	2.06
1960-1964	100	0.47445	0.38348	0.5	118	45	95	232	1.98
