PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
Reg3,m,1959,0,0.03578,0.03472,0.14,100000,3472,97018,6585926,65.86
Reg3,m,1959,1-4,0.00138,0.00551,1.52,96528,532,384797,6488908,67.22
Reg3,m,1959,5-9,0.00061,0.00303,2.42,95997,290,479235,6104111,63.59
Reg3,m,1959,10-14,0.00066,0.00330,2.7,95706,316,477803,5624876,58.77
Reg3,m,1959,15-19,0.00151,0.00753,2.74,95390,718,475329,5147073,53.96
Reg3,m,1959,20-24,0.00215,0.01069,2.45,94672,1012,470783,4671744,49.35
Reg3,m,1959,25-29,0.00215,0.01072,2.48,93660,1004,465775,4200961,44.85
Reg3,m,1959,30-34,0.00252,0.01251,2.6,92657,1159,460506,3735186,40.31
Reg3,m,1959,35-39,0.00356,0.01765,2.68,91498,1615,453736,3274680,35.79
Reg3,m,1959,40-44,0.00533,0.02634,2.68,89883,2367,443929,2820944,31.38
Reg3,m,1959,45-49,0.00839,0.04114,2.67,87515,3600,429171,2377016,27.16
Reg3,m,1959,50-54,0.01324,0.06418,2.64,83915,5386,406879,1947844,23.21
Reg3,m,1959,55-59,0.01928,0.09221,2.64,78529,7241,375539,1540965,19.62
Reg3,m,1959,60-64,0.02787,0.13051,2.57,71288,9304,333823,1165426,16.35
Reg3,m,1959,65-69,0.03959,0.18051,2.56,61985,11189,282636,831603,13.42
Reg3,m,1959,70-74,0.05480,0.24122,2.52,50796,12253,223607,548967,10.81
Reg3,m,1959,75-79,0.07919,0.33095,2.52,38543,12756,161081,325360,8.44
Reg3,m,1959,80-84,0.12258,0.46623,2.43,25787,12023,98080,164279,6.37
Reg3,m,1959,85-89,0.18186,0.60878,2.29,13765,8380,46078,66199,4.81
Reg3,m,1959,90-94,0.24740,0.72045,2.1,5385,3880,15682,20122,3.74
Reg3,m,1959,95-99,0.32405,0.81651,1.96,1505,1229,3793,4440,2.95
Reg3,m,1959,100-104,0.41770,0.88987,1.78,276,246,588,647,2.34
Reg3,m,1959,105-109,0.51781,0.93655,1.59,30,28,55,58,1.91
Reg3,m,1959,110+,0.59939,1.00000,1.67,2,2,3,3,1.67
Reg3,m,1960,0,0.03526,0.03423,0.14,100000,3423,97055,6553772,65.54
Reg3,m,1960,1-4,0.00140,0.00559,1.56,96577,540,384991,6456716,66.86
Reg3,m,1960,5-9,0.00061,0.00304,2.4,96037,292,479426,6071726,63.22
Reg3,m,1960,10-14,0.00065,0.00325,2.74,95745,311,478021,5592299,58.41
Reg3,m,1960,15-19,0.00145,0.00722,2.78,95434,689,475641,5114278,53.59
Reg3,m,1960,20-24,0.00198,0.00986,2.52,94745,934,471403,4638637,48.96
Reg3,m,1960,25-29,0.00213,0.01061,2.49,93811,995,466554,4167234,44.42
Reg3,m,1960,30-34,0.00249,0.01239,2.62,92815,1150,461344,3700680,39.87
Reg3,m,1960,35-39,0.00350,0.01736,2.67,91665,1591,454626,3239336,35.34
Reg3,m,1960,40-44,0.00548,0.02706,2.67,90074,2437,444688,2784710,30.92
Reg3,m,1960,45-49,0.00868,0.04255,2.67,87637,3729,429487,2340022,26.70
Reg3,m,1960,50-54,0.01366,0.06618,2.64,83907,5553,406439,1910535,22.77
Reg3,m,1960,55-59,0.01983,0.09467,2.62,78354,7418,374151,1504096,19.20
Reg3,m,1960,60-64,0.02973,0.13876,2.6,70936,9843,331067,1129945,15.93
Reg3,m,1960,65-69,0.04164,0.18892,2.55,61093,11542,277180,798878,13.08
Reg3,m,1960,70-74,0.05769,0.25216,2.5,49551,12495,216575,521697,10.53
Reg3,m,1960,75-79,0.08220,0.34114,2.51,37056,12641,153789,305122,8.23
Reg3,m,1960,80-84,0.12688,0.47798,2.42,24415,11670,91980,151333,6.20
Reg3,m,1960,85-89,0.18842,0.62116,2.26,12745,7917,42017,59353,4.66
Reg3,m,1960,90-94,0.25920,0.74232,2.12,4828,3584,13828,17336,3.59
Reg3,m,1960,95-99,0.34042,0.83246,1.93,1244,1036,3042,3508,2.82
Reg3,m,1960,100-104,0.43867,0.90213,1.74,208,188,429,466,2.24
Reg3,m,1960,105-109,0.54219,0.94476,1.55,20,19,36,37,1.83
